task,n_qubits,arm,unique_evaluations,median_best_val,q25,q75
change_point,5,evolutionary_structure,1,0.12484231546289479,0.11614721359727406,0.1642752394365417
change_point,5,evolutionary_structure,2,0.11398791718033714,0.10804696441739048,0.12374043808856154
change_point,5,evolutionary_structure,3,0.11171416845563645,0.10717487466527298,0.1177351102600373
change_point,5,evolutionary_structure,4,0.10944349443849816,0.1068913750336491,0.11184983345478619
change_point,5,evolutionary_structure,5,0.10944349443849816,0.1068913750336491,0.11184983345478619
change_point,5,evolutionary_structure,6,0.10755710258218695,0.1068913750336491,0.1117222511974843
change_point,5,evolutionary_structure,7,0.10755710258218695,0.10656258704795687,0.11049954078525116
change_point,5,evolutionary_structure,8,0.10755710258218695,0.10656258704795687,0.11049954078525116
change_point,5,evolutionary_structure,9,0.10755710258218695,0.10656258704795687,0.10961524808874248
change_point,5,evolutionary_structure,10,0.107037366059791,0.10623391528761507,0.1088879902676113
change_point,5,evolutionary_structure,11,0.107037366059791,0.10623391528761507,0.10857990828883761
change_point,5,evolutionary_structure,12,0.107037366059791,0.10623391528761507,0.10857990828883761
change_point,5,evolutionary_structure,13,0.106304314834827,0.10387068869585081,0.10746224149784833
change_point,5,evolutionary_structure,14,0.10585658993854632,0.10358128586109625,0.10698107276894296
change_point,5,evolutionary_structure,15,0.1045078707378935,0.10342168076278839,0.10638614938809027
change_point,5,evolutionary_structure,16,0.1045078707378935,0.10298455643936091,0.10638614938809027
change_point,5,evolutionary_structure,17,0.1045078707378935,0.10298455643936091,0.10638614938809027
change_point,5,evolutionary_structure,18,0.1045078707378935,0.10298455643936091,0.10638614938809027
change_point,5,evolutionary_structure,19,0.1045078707378935,0.10298455643936091,0.10638614938809027
change_point,5,evolutionary_structure,20,0.1045078707378935,0.10245414198278727,0.10638614938809027
change_point,5,evolutionary_structure,21,0.1045078707378935,0.10245414198278727,0.10638614938809027
change_point,5,evolutionary_structure,22,0.1045078707378935,0.10245414198278727,0.10638614938809027
change_point,5,evolutionary_structure,23,0.1045078707378935,0.10245414198278727,0.10638614938809027
change_point,5,evolutionary_structure,24,0.1045078707378935,0.10245414198278727,0.10638614938809027
change_point,5,greedy_growth,1,0.3111197307537762,0.1719572280945525,0.3219205563868342
change_point,5,greedy_growth,2,0.17667885187615023,0.17169636498373897,0.27799232300360066
change_point,5,greedy_growth,3,0.1717345302618327,0.13578400703160656,0.17892314869861778
change_point,5,greedy_growth,4,0.17171474721027397,0.13578020964703374,0.1728134913878833
change_point,5,greedy_growth,5,0.1716885509805947,0.13578020964703374,0.1728134913878833
change_point,5,greedy_growth,6,0.1716885509805947,0.13355698247673736,0.1727302060596145
change_point,5,greedy_growth,7,0.16501449462542903,0.12835688925371713,0.1720823107630768
change_point,5,greedy_growth,8,0.13917908379647734,0.11406460445048167,0.171707215292349
change_point,5,greedy_growth,9,0.13917908379647734,0.11266581450268905,0.171707215292349
change_point,5,greedy_growth,10,0.12337511761581992,0.11266581450268905,0.15612692707343168
change_point,5,greedy_growth,11,0.12313280216277447,0.11204910010187401,0.15576638736220727
change_point,5,greedy_growth,12,0.12313280216277447,0.10821165250377934,0.1555169309707465
change_point,5,greedy_growth,13,0.11707062999454049,0.10735947264343648,0.12463390981758346
