seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,val_loss,val_fid
0,Random,R1,1,explore,False,,,,0.5346497756490278,0.4653502243509721
0,Random,R2,2,explore,False,,,,0.11572587609686236,0.8842741239031376
0,Random,R3,3,explore,False,,,,0.166148679097041,0.833851320902959
0,Random,R4,4,explore,False,,,,0.3436956139052705,0.6563043860947295
0,Random,R5,5,explore,False,,,,0.37319973166552145,0.6268002683344785
0,Random,R6,6,explore,False,,,,0.504739575249094,0.49526042475090604
0,Random,R7,7,explore,False,,,,0.017961958215002904,0.9820380417849971
0,Random,R8,8,explore,False,,,,0.5086732132664449,0.4913267867335552
0,Greedy,G1_warm,1,explore,False,,,,0.11643343789411509,0.8835665621058849
0,Greedy,G2_warm,2,explore,False,,,,0.5182511913863037,0.48174880861369623
0,Greedy,G3_warm,3,explore,False,,,,0.13484123195932296,0.865158768040677
0,Greedy,G4_warm,4,explore,False,,,,0.18437765196648925,0.8156223480335107
0,Greedy,G5_rej,5,refine,False,,0.0625,,0.1598983122530463,0.8401016877469537
0,Greedy,G6_rej,6,refine,False,,0.125,,0.11814716464028197,0.881852835359718
0,Greedy,G7_acc,7,refine,False,,0.125,,0.1144892667834817,0.8855107332165183
0,Greedy,G8_rej,8,refine,False,,0.0625,,0.34805914554346296,0.651940854456537
0,LLM-Open,real_preserving_zx,1,explore,False,,,,0.47004664395577145,0.5299533560442286
0,LLM-Open,latency_chain_mix,2,explore,False,,,,0.0329489429588713,0.9670510570411287
0,LLM-Open,cross_chain_cnot,3,explore,False,,,,0.09166422643968375,0.9083357735603163
0,LLM-Open,fallback_random_0,4,explore,True,,,,0.15790032041972024,0.8420996795802798
0,LLM-Open,fallback_random_1,5,explore,True,,,,0.13433923808591108,0.8656607619140889
0,LLM-Open,fallback_random_2,6,explore,True,,,,0.3966040466406332,0.6033959533593668
0,LLM-Open,fallback_random_3,7,explore,True,,,,0.47258513364517973,0.5274148663548203
0,LLM-Open,fallback_random_4,8,explore,True,,,,0.32919751893858695,0.670802481061413
1,Random,R1,1,explore,False,,,,0.15793174446143043,0.8420682555385696
1,Random,R2,2,explore,False,,,,0.08704544558397542,0.9129545544160246
1,Random,R3,3,explore,False,,,,0.10294602242501405,0.897053977574986
1,Random,R4,4,explore,False,,,,0.17008627899924267,0.8299137210007573
1,Random,R5,5,explore,False,,,,0.5309826198196133,0.4690173801803867
1,Random,R6,6,explore,False,,,,0.522169509199127,0.477830490800873
1,Random,R7,7,explore,False,,,,0.373834391345925,0.626165608654075
1,Random,R8,8,explore,False,,,,0.5164757132957263,0.4835242867042737
1,Greedy,G1_warm,1,explore,False,,,,0.0887335021220711,0.9112664978779289
1,Greedy,G2_warm,2,explore,False,,,,0.14508992324358283,0.8549100767564172
1,Greedy,G3_warm,3,explore,False,,,,0.15541538171192804,0.844584618288072
1,Greedy,G4_warm,4,explore,False,,,,0.35835429834132293,0.6416457016586771
1,Greedy,G5_rej,5,refine,False,,0.0625,,0.14797442105653202,0.852025578943468
1,Greedy,G6_rej,6,refine,False,,0.125,,0.0890118803560872,0.9109881196439128
1,Greedy,G7_rej,7,refine,False,,0.0625,,0.11139833777819985,0.8886016622218001
1,Greedy,G8_rej,8,refine,False,,0.125,,0.14941232014230332,0.8505876798576967
1,LLM-Open,real_preserving_zx,1,explore,False,,,,0.5227461982557853,0.47725380174421467
1,LLM-Open,latency_chain_mix,2,explore,False,,,,0.05575215492349006,0.9442478450765099
1,LLM-Open,cross_chain_cnot,3,explore,False,,,,0.1100173896463491,0.8899826103536509
1,LLM-Open,fallback_random_0,4,explore,True,,,,0.15227487790441696,0.847725122095583
1,LLM-Open,fallback_random_1,5,explore,True,,,,0.1347289207312684,0.8652710792687316
1,LLM-Open,fallback_random_2,6,explore,True,,,,0.4241294426989076,0.5758705573010924
1,LLM-Open,fallback_random_3,7,explore,True,,,,0.48619846486164475,0.5138015351383552
1,LLM-Open,fallback_random_4,8,explore,True,,,,0.36402218895224847,0.6359778110477515
2,Random,R1,1,explore,False,,,,0.10528617380343075,0.8947138261965693
2,Random,R2,2,explore,False,,,,0.5167924235562846,0.4832075764437154
2,Random,R3,3,explore,False,,,,0.4771542382144397,0.5228457617855603
2,Random,R4,4,explore,False,,,,0.31998880477316327,0.6800111952268367
2,Random,R5,5,explore,False,,,,0.548008426286344,0.4519915737136559
2,Random,R6,6,explore,False,,,,0.3598042566794136,0.6401957433205864
2,Random,R7,7,explore,False,,,,0.31993480686334286,0.6800651931366571
2,Random,R8,8,explore,False,,,,0.2611787400239972,0.7388212599760028
2,Greedy,G1_warm,1,explore,False,,,,0.2627463678360572,0.7372536321639428
2,Greedy,G2_warm,2,explore,False,,,,0.37246703137894344,0.6275329686210566
2,Greedy,G3_warm,3,explore,False,,,,0.26110463603585166,0.7388953639641483
2,Greedy,G4_warm,4,explore,False,,,,0.2440824245274077,0.7559175754725923
2,Greedy,G5_acc,5,refine,False,,0.0625,,0.21066540838472614,0.7893345916152739
2,Greedy,G6_rej,6,refine,False,,0.0625,,0.21084522281162277,0.7891547771883772
2,Greedy,G7_acc,7,refine,False,,0.0625,,0.16743617214655104,0.832563827853449
2,Greedy,G8_rej,8,refine,False,,0.0625,,0.2194307114719377,0.7805692885280623
2,LLM-Open,real_preserving_zx,1,explore,False,,,,0.43628777804691066,0.5637122219530893
2,LLM-Open,latency_chain_mix,2,explore,False,,,,0.08511465226246273,0.9148853477375373
2,LLM-Open,cross_chain_cnot,3,explore,False,,,,0.17050181579700263,0.8294981842029974
2,LLM-Open,fallback_random_0,4,explore,True,,,,0.25843037048462547,0.7415696295153745
2,LLM-Open,fallback_random_1,5,explore,True,,,,0.2082925687638605,0.7917074312361395
2,LLM-Open,fallback_random_2,6,explore,True,,,,0.3179395979673655,0.6820604020326345
2,LLM-Open,fallback_random_3,7,explore,True,,,,0.4642796289498118,0.5357203710501882
2,LLM-Open,fallback_random_4,8,explore,True,,,,0.34132597371874274,0.6586740262812573
3,Random,R1,1,explore,False,,,,0.39998630171782945,0.6000136982821705
3,Random,R2,2,explore,False,,,,0.5235275253451717,0.4764724746548284
3,Random,R3,3,explore,False,,,,0.271945073899439,0.728054926100561
3,Random,R4,4,explore,False,,,,0.23359299552684976,0.7664070044731502
3,Random,R5,5,explore,False,,,,0.5279933133249912,0.4720066866750088
3,Random,R6,6,explore,False,,,,0.4337650797279232,0.5662349202720768
3,Random,R7,7,explore,False,,,,0.3728016443244534,0.6271983556755466
3,Random,R8,8,explore,False,,,,0.5427908123375398,0.4572091876624602
3,Greedy,G1_warm,1,explore,False,,,,0.5391352760881203,0.46086472391187966
3,Greedy,G2_warm,2,explore,False,,,,0.2536723194209949,0.7463276805790051
3,Greedy,G3_warm,3,explore,False,,,,0.5979052097668613,0.4020947902331387
3,Greedy,G4_warm,4,explore,False,,,,0.08045189526651753,0.9195481047334825
3,Greedy,G5_acc,5,refine,False,,0.125,,0.05026526630560613,0.9497347336943939
3,Greedy,G6_acc,6,refine,False,,0.125,,0.05022856280996779,0.9497714371900322
3,Greedy,G7_rej,7,refine,False,,0.0625,,0.07811905500045968,0.9218809449995403
3,Greedy,G8_rej,8,refine,False,,0.0625,,0.232073775891117,0.767926224108883
